2023-02-09T19:10:39.348825-0300 | INFO | App started | main.py:16
2023-02-11T13:42:27.946909-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store | models.py:49
2023-02-11T13:42:27.947909-0300 | INFO | Auth models configured | models.py:56
2023-02-11T13:42:27.949908-0300 | INFO | Auth configured | views.py:13
2023-02-11T13:42:27.951909-0300 | INFO | Catalog configured | views.py:11
2023-02-11T13:42:27.952910-0300 | INFO | App started | main.py:32
2023-02-11T13:43:10.220516-0300 | INFO | Connected in alpha_store with app testing status: False | models.py:47
2023-02-11T13:43:10.221516-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store | models.py:49
2023-02-11T13:43:10.221516-0300 | INFO | Auth models configured | models.py:56
2023-02-11T13:43:10.224515-0300 | INFO | Auth configured | views.py:13
2023-02-11T13:43:10.227512-0300 | INFO | Catalog configured | views.py:11
2023-02-11T13:43:10.228512-0300 | INFO | App started | main.py:32
2023-02-11T13:46:27.529854-0300 | INFO | Connected in alpha_store with app testing status: False | models.py:47
2023-02-11T13:46:27.530854-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store | models.py:49
2023-02-11T13:46:27.530854-0300 | INFO | Auth models configured | models.py:56
2023-02-11T13:46:27.532881-0300 | INFO | Auth configured | views.py:13
2023-02-11T13:46:27.536882-0300 | INFO | Catalog configured | views.py:11
2023-02-11T13:46:27.536882-0300 | INFO | App started | main.py:32
2023-02-11T13:47:31.409386-0300 | INFO | Connected in alpha_store with app testing status: False | models.py:47
2023-02-11T13:47:31.410383-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store | models.py:49
2023-02-11T13:47:31.410383-0300 | INFO | Auth models configured | models.py:56
2023-02-11T13:47:31.414381-0300 | INFO | Auth configured | views.py:13
2023-02-11T13:47:31.417390-0300 | INFO | Catalog configured | views.py:11
2023-02-11T13:47:31.417390-0300 | INFO | App started | main.py:32
2023-02-11T13:47:35.595960-0300 | INFO | Connected in alpha_store with app testing status: False | models.py:47
2023-02-11T13:47:35.595960-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store | models.py:49
2023-02-11T13:47:35.596962-0300 | INFO | Auth models configured | models.py:56
2023-02-11T13:47:35.599962-0300 | INFO | Auth configured | views.py:13
2023-02-11T13:47:35.603960-0300 | INFO | Catalog configured | views.py:11
2023-02-11T13:47:35.604963-0300 | INFO | App started | main.py:32
2023-02-11T13:47:40.591157-0300 | INFO | Connected in alpha_store with app testing status: False | models.py:47
2023-02-11T13:47:40.592158-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store | models.py:49
2023-02-11T13:47:40.593161-0300 | INFO | Auth models configured | models.py:56
2023-02-11T13:47:40.598159-0300 | INFO | Auth configured | views.py:13
2023-02-11T13:47:40.604161-0300 | INFO | Catalog configured | views.py:11
2023-02-11T13:47:40.608161-0300 | INFO | App started | main.py:32
2023-02-11T13:47:44.130159-0300 | INFO | Connected in alpha_store with app testing status: False | models.py:47
2023-02-11T13:47:44.130159-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store | models.py:49
2023-02-11T13:47:44.131162-0300 | INFO | Auth models configured | models.py:56
2023-02-11T13:47:44.136165-0300 | INFO | Auth configured | views.py:13
2023-02-11T13:47:44.142161-0300 | INFO | Catalog configured | views.py:11
2023-02-11T13:47:44.143163-0300 | INFO | App started | main.py:32
2023-02-11T13:47:50.353159-0300 | INFO | Connected in alpha_store with app testing status: False | models.py:47
2023-02-11T13:47:50.358161-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store | models.py:49
2023-02-11T13:47:50.359161-0300 | INFO | Auth models configured | models.py:56
2023-02-11T13:47:50.368161-0300 | INFO | Auth configured | views.py:13
2023-02-11T13:47:50.374160-0300 | INFO | Catalog configured | views.py:11
2023-02-11T13:47:50.375161-0300 | INFO | App started | main.py:32
2023-02-11T13:47:55.793160-0300 | INFO | Connected in alpha_store with app testing status: False | models.py:47
2023-02-11T13:47:55.806163-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store | models.py:49
2023-02-11T13:47:55.807184-0300 | INFO | Auth models configured | models.py:56
2023-02-11T13:47:55.811160-0300 | INFO | Auth configured | views.py:13
2023-02-11T13:47:55.823158-0300 | INFO | Catalog configured | views.py:11
2023-02-11T13:47:55.826162-0300 | INFO | App started | main.py:32
2023-02-11T13:48:14.557162-0300 | INFO | Connected in alpha_store with app testing status: False | models.py:47
2023-02-11T13:48:14.588161-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store | models.py:49
2023-02-11T13:48:14.593165-0300 | INFO | Auth models configured | models.py:56
2023-02-11T13:48:14.606159-0300 | INFO | Auth configured | views.py:13
2023-02-11T13:48:14.639164-0300 | INFO | Catalog configured | views.py:11
2023-02-11T13:48:14.655161-0300 | INFO | App started | main.py:32
2023-02-11T13:48:30.402161-0300 | INFO | Connected in alpha_store with app testing status: False | models.py:47
2023-02-11T13:48:30.422161-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store | models.py:49
2023-02-11T13:48:30.439161-0300 | INFO | Auth models configured | models.py:56
2023-02-11T13:48:30.450161-0300 | INFO | Auth configured | views.py:13
2023-02-11T13:48:30.461161-0300 | INFO | Catalog configured | views.py:11
2023-02-11T13:48:30.489163-0300 | INFO | App started | main.py:32
2023-02-11T13:48:35.121162-0300 | INFO | Connected in alpha_store with app testing status: False | models.py:47
2023-02-11T13:48:35.124161-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store | models.py:49
2023-02-11T13:48:35.125164-0300 | INFO | Auth models configured | models.py:56
2023-02-11T13:48:35.132166-0300 | INFO | Auth configured | views.py:13
2023-02-11T13:48:35.139159-0300 | INFO | Catalog configured | views.py:11
2023-02-11T13:48:35.141162-0300 | INFO | App started | main.py:32
2023-02-11T13:49:11.866205-0300 | INFO | Connected in alpha_store with app testing status: False | models.py:47
2023-02-11T13:49:11.867201-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store | models.py:49
2023-02-11T13:49:11.867201-0300 | INFO | Auth models configured | models.py:56
2023-02-11T13:49:11.869201-0300 | INFO | Auth configured | views.py:13
2023-02-11T13:49:11.873204-0300 | INFO | Catalog configured | views.py:11
2023-02-11T13:49:11.874208-0300 | INFO | App started | main.py:32
2023-02-11T13:49:15.777211-0300 | INFO | Connected in alpha_store with app testing status: False | models.py:47
2023-02-11T13:49:15.780208-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store | models.py:49
2023-02-11T13:49:15.781206-0300 | INFO | Auth models configured | models.py:56
2023-02-11T13:49:15.788208-0300 | INFO | Auth configured | views.py:13
2023-02-11T13:49:15.804208-0300 | INFO | Catalog configured | views.py:11
2023-02-11T13:49:15.805209-0300 | INFO | App started | main.py:32
2023-02-11T13:49:28.155204-0300 | INFO | Connected in alpha_store with app testing status: False | models.py:47
2023-02-11T13:49:28.155204-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store | models.py:49
2023-02-11T13:49:28.158206-0300 | INFO | Auth models configured | models.py:56
2023-02-11T13:49:28.172205-0300 | INFO | Auth configured | views.py:13
2023-02-11T13:49:28.185204-0300 | INFO | Catalog configured | views.py:11
2023-02-11T13:49:28.191205-0300 | INFO | App started | main.py:32
2023-02-11T13:50:15.249127-0300 | INFO | Connected in alpha_store with app testing status: False | models.py:47
2023-02-11T13:50:15.249127-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store | models.py:49
2023-02-11T13:50:15.250127-0300 | INFO | Auth models configured | models.py:56
2023-02-11T13:50:15.252130-0300 | INFO | Auth configured | views.py:13
2023-02-11T13:50:15.256128-0300 | INFO | Catalog configured | views.py:11
2023-02-11T13:50:15.257132-0300 | INFO | App started | main.py:32
2023-02-11T13:50:35.813127-0300 | INFO | Connected in alpha_store with app testing status: False | models.py:47
2023-02-11T13:50:35.814131-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store | models.py:49
2023-02-11T13:50:35.814131-0300 | INFO | Auth models configured | models.py:56
2023-02-11T13:50:35.816131-0300 | INFO | Auth configured | views.py:13
2023-02-11T13:50:35.818129-0300 | INFO | Catalog configured | views.py:11
2023-02-11T13:50:35.819129-0300 | INFO | App started | main.py:32
2023-02-11T13:50:37.182128-0300 | INFO | Connected in alpha_store with app testing status: False | models.py:47
2023-02-11T13:50:37.182128-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store | models.py:49
2023-02-11T13:50:37.183128-0300 | INFO | Auth models configured | models.py:56
2023-02-11T13:50:37.186128-0300 | INFO | Auth configured | views.py:13
2023-02-11T13:50:37.189126-0300 | INFO | Catalog configured | views.py:11
2023-02-11T13:50:37.190129-0300 | INFO | App started | main.py:32
2023-02-11T13:51:12.540003-0300 | INFO | Connected in alpha_store with app testing status: False | models.py:47
2023-02-11T13:51:12.540974-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store | models.py:49
2023-02-11T13:51:12.540974-0300 | INFO | Auth models configured | models.py:56
2023-02-11T13:51:12.542974-0300 | INFO | Auth configured | views.py:13
2023-02-11T13:51:12.545972-0300 | INFO | Catalog configured | views.py:11
2023-02-11T13:51:12.545972-0300 | INFO | App started | main.py:32
2023-02-11T13:51:13.805972-0300 | INFO | Connected in alpha_store with app testing status: False | models.py:47
2023-02-11T13:51:13.806974-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store | models.py:49
2023-02-11T13:51:13.806974-0300 | INFO | Auth models configured | models.py:56
2023-02-11T13:51:13.809971-0300 | INFO | Auth configured | views.py:13
2023-02-11T13:51:13.812978-0300 | INFO | Catalog configured | views.py:11
2023-02-11T13:51:13.813975-0300 | INFO | App started | main.py:32
2023-02-11T13:51:47.748235-0300 | INFO | Connected in alpha_store with app testing status: False | models.py:47
2023-02-11T13:51:47.748235-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store | models.py:49
2023-02-11T13:51:47.749237-0300 | INFO | Auth models configured | models.py:56
2023-02-11T13:51:47.751235-0300 | INFO | Auth configured | views.py:13
2023-02-11T13:51:47.754240-0300 | INFO | Catalog configured | views.py:11
2023-02-11T13:51:47.755241-0300 | INFO | App started | main.py:32
2023-02-11T13:52:19.740178-0300 | INFO | Connected in alpha_store with app testing status: False | models.py:47
2023-02-11T13:52:19.741184-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store | models.py:49
2023-02-11T13:52:19.741184-0300 | INFO | Auth models configured | models.py:56
2023-02-11T13:52:19.744175-0300 | INFO | Auth configured | views.py:13
2023-02-11T13:52:19.749177-0300 | INFO | Catalog configured | views.py:11
2023-02-11T13:52:19.750180-0300 | INFO | App started | main.py:32
2023-02-11T13:53:02.075094-0300 | INFO | Connected in alpha_store with app testing status: False | models.py:47
2023-02-11T13:53:02.076095-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store | models.py:49
2023-02-11T13:53:02.076095-0300 | INFO | Auth models configured | models.py:56
2023-02-11T13:53:02.078094-0300 | INFO | Auth configured | views.py:13
2023-02-11T13:53:02.080096-0300 | INFO | Catalog configured | views.py:11
2023-02-11T13:53:02.080096-0300 | INFO | App started | main.py:32
2023-02-11T13:53:03.472129-0300 | INFO | Connected in alpha_store with app testing status: False | models.py:47
2023-02-11T13:53:03.473125-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store | models.py:49
2023-02-11T13:53:03.473125-0300 | INFO | Auth models configured | models.py:56
2023-02-11T13:53:03.476098-0300 | INFO | Auth configured | views.py:13
2023-02-11T13:53:03.478125-0300 | INFO | Catalog configured | views.py:11
2023-02-11T13:53:03.479131-0300 | INFO | App started | main.py:32
2023-02-11T13:53:25.894878-0300 | INFO | Connected in alpha_store with app testing status: False | models.py:47
2023-02-11T13:53:25.895848-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store | models.py:49
2023-02-11T13:53:25.895848-0300 | INFO | Auth models configured | models.py:56
2023-02-11T13:53:25.897848-0300 | INFO | Auth configured | views.py:13
2023-02-11T13:53:25.900851-0300 | INFO | Catalog configured | views.py:11
2023-02-11T13:53:25.900851-0300 | INFO | App started | main.py:32
2023-02-11T14:29:22.204226-0300 | INFO | Connected in alpha_store with app testing status: False | models.py:47
2023-02-11T14:29:22.204226-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store | models.py:49
2023-02-11T14:29:22.205227-0300 | INFO | Auth models configured | models.py:56
2023-02-11T14:29:22.208229-0300 | INFO | Auth configured | views.py:13
2023-02-11T14:29:22.211226-0300 | INFO | Catalog configured | views.py:11
2023-02-11T14:29:22.212225-0300 | INFO | App started | main.py:32
2023-02-11T14:29:29.255226-0300 | INFO | Connected in alpha_store with app testing status: False | models.py:47
2023-02-11T14:29:29.256227-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store | models.py:49
2023-02-11T14:29:29.257226-0300 | INFO | Auth models configured | models.py:56
2023-02-11T14:29:29.259229-0300 | INFO | Auth configured | views.py:13
2023-02-11T14:29:29.263225-0300 | INFO | Catalog configured | views.py:11
2023-02-11T14:29:29.263225-0300 | INFO | App started | main.py:32
2023-02-11T14:29:44.029224-0300 | INFO | Connected in alpha_store with app testing status: False | models.py:47
2023-02-11T14:29:44.030224-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store | models.py:49
2023-02-11T14:29:44.030224-0300 | INFO | Auth models configured | models.py:56
2023-02-11T14:29:44.033225-0300 | INFO | Auth configured | views.py:13
2023-02-11T14:29:44.036226-0300 | INFO | Catalog configured | views.py:11
2023-02-11T14:29:44.036226-0300 | INFO | App started | main.py:32
2023-02-11T14:29:49.264226-0300 | INFO | Connected in alpha_store with app testing status: False | models.py:47
2023-02-11T14:29:49.265227-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store | models.py:49
2023-02-11T14:29:49.265227-0300 | INFO | Auth models configured | models.py:56
2023-02-11T14:29:49.267226-0300 | INFO | Auth configured | views.py:13
2023-02-11T14:29:49.271227-0300 | INFO | Catalog configured | views.py:11
2023-02-11T14:29:49.272227-0300 | INFO | App started | main.py:32
2023-02-11T14:33:45.657086-0300 | INFO | Connected in alpha_store with app testing status: False | models.py:47
2023-02-11T14:33:45.658086-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store | models.py:49
2023-02-11T14:33:45.658086-0300 | INFO | Auth models configured | models.py:56
2023-02-11T14:33:45.662087-0300 | INFO | Auth configured | views.py:13
2023-02-11T14:33:45.666085-0300 | INFO | Catalog configured | views.py:11
2023-02-11T14:33:45.666085-0300 | INFO | App started | main.py:32
2023-02-11T14:33:47.432085-0300 | INFO | Connected in alpha_store with app testing status: False | models.py:47
2023-02-11T14:33:47.435088-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store | models.py:49
2023-02-11T14:33:47.437088-0300 | INFO | Auth models configured | models.py:56
2023-02-11T14:33:47.442084-0300 | INFO | Auth configured | views.py:13
2023-02-11T14:33:47.447085-0300 | INFO | Catalog configured | views.py:11
2023-02-11T14:33:47.449089-0300 | INFO | App started | main.py:32
2023-02-11T14:35:41.686907-0300 | INFO | Connected in alpha_store with app testing status: False | models.py:47
2023-02-11T14:35:41.687907-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store | models.py:49
2023-02-11T14:35:41.687907-0300 | INFO | Auth models configured | models.py:56
2023-02-11T14:35:41.689910-0300 | INFO | Auth configured | views.py:13
2023-02-11T14:35:41.695913-0300 | INFO | Catalog configured | views.py:11
2023-02-11T14:35:41.696909-0300 | INFO | App started | main.py:32
2023-02-11T14:36:14.191886-0300 | INFO | Connected in alpha_store with app testing status: False | models.py:47
2023-02-11T14:36:14.192887-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store | models.py:49
2023-02-11T14:36:14.192887-0300 | INFO | Auth models configured | models.py:56
2023-02-11T14:36:14.194886-0300 | INFO | Auth configured | views.py:13
2023-02-11T14:36:14.196888-0300 | INFO | Catalog configured | views.py:11
2023-02-11T14:36:14.197886-0300 | INFO | App started | main.py:32
2023-02-11T14:36:52.165165-0300 | INFO | Connected in alpha_store with app testing status: False | models.py:47
2023-02-11T14:36:52.165165-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store | models.py:49
2023-02-11T14:36:52.166135-0300 | INFO | Auth models configured | models.py:56
2023-02-11T14:36:52.168137-0300 | INFO | Auth configured | views.py:13
2023-02-11T14:36:52.171134-0300 | INFO | Catalog configured | views.py:11
2023-02-11T14:36:52.171134-0300 | INFO | App started | main.py:32
2023-02-11T14:36:54.899925-0300 | INFO | Connected in alpha_store with app testing status: False | models.py:47
2023-02-11T14:36:54.899925-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store | models.py:49
2023-02-11T14:36:54.899925-0300 | INFO | Auth models configured | models.py:56
2023-02-11T14:36:54.903930-0300 | INFO | Auth configured | views.py:13
2023-02-11T14:36:54.906925-0300 | INFO | Catalog configured | views.py:11
2023-02-11T14:36:54.907924-0300 | INFO | App started | main.py:32
2023-02-11T15:24:31.870355-0300 | INFO | Connected in alpha_store with app testing status: False | models.py:47
2023-02-11T15:24:31.870355-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store | models.py:49
2023-02-11T15:24:31.871356-0300 | INFO | Auth models configured | models.py:56
2023-02-11T15:24:31.872354-0300 | INFO | Auth configured | views.py:13
2023-02-11T15:24:31.875355-0300 | INFO | Catalog configured | views.py:12
2023-02-11T15:24:31.875355-0300 | INFO | App started | main.py:32
2023-02-11T15:26:49.750971-0300 | INFO | Connected in alpha_store with app testing status: False | models.py:47
2023-02-11T15:26:49.750971-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store | models.py:49
2023-02-11T15:26:49.750971-0300 | INFO | Auth models configured | models.py:56
2023-02-11T15:26:49.752972-0300 | INFO | Auth configured | views.py:13
2023-02-11T15:26:49.756972-0300 | INFO | Catalog configured | views.py:12
2023-02-11T15:26:49.756972-0300 | INFO | App started | main.py:32
